date,close,open,high,low,log_price,ret,loss,abs_ret,ret_lag1,abs_ret_lag1,loss_lag1,gk_var
2010-01-22,477.59,474.1,481.69,471.85,6.168752623835738,-0.17363839469037856,0.17363839469037856,0.17363839469037856,-2.2895454187922937,2.2895454187922937,2.2895454187922937,1.9221702161073437e-4
2010-01-25,480.91,476.75,481.04,476.75,6.175680142411356,0.692751857561813,-0.692751857561813,0.692751857561813,-0.17363839469037856,0.17363839469037856,0.17363839469037856,1.0967182172048732e-5
2010-01-26,497.9,490.12,497.9,490.12,6.210399253648137,3.471911123678062,-3.471911123678062,3.471911123678062,0.692751857561813,0.692751857561813,-0.692751857561813,2.8202503972101314e-5
2010-01-27,486.41,496.86,498.2,486.41,6.187051889651146,-2.3347363996991,2.3347363996991,2.3347363996991,3.471911123678062,3.471911123678062,-3.471911123678062,1.1225313653864539e-4
2010-01-28,481.76,484.67,487.81,481.47,6.177446064733424,-0.9605824917722217,0.9605824917722217,0.9605824917722217,-2.3347363996991,2.3347363996991,2.3347363996991,7.156055654708199e-5
2010-01-29,481.96,481.49,484.15,477.11,6.1778611230550755,0.04150583216517845,-0.04150583216517845,0.04150583216517845,-0.9605824917722217,0.9605824917722217,0.9605824917722217,1.069098943840151e-4
2010-02-01,486.95,482.93,486.95,481.84,6.188161448407208,1.0300325352132766,-1.0300325352132766,1.0300325352132766,0.04150583216517845,0.04150583216517845,-0.04150583216517845,2.9098262815501206e-5
2010-02-02,487.93,489.62,490.86,486.24,6.190171952941319,0.20105045341107797,-0.20105045341107797,0.20105045341107797,1.0300325352132766,1.0300325352132766,-1.0300325352132766,4.0095663126206956e-5
2010-02-03,495.48,490.32,495.85,490.12,6.205526989685999,1.535503674467975,-1.535503674467975,1.535503674467975,0.20105045341107797,0.20105045341107797,-0.20105045341107797,2.521358977696696e-5
2010-02-04,503.83,496.25,504.35,496.02,6.222238909585092,1.671191989909282,-1.671191989909282,1.671191989909282,1.535503674467975,1.535503674467975,-1.535503674467975,4.991204210414999e-5
2010-02-05,493.04,495.67,501.06,491.05,6.200590306653988,-2.1648602931104044,2.1648602931104044,2.1648602931104044,1.671191989909282,1.671191989909282,-1.671191989909282,1.9268078740674986e-4
2010-02-08,491.2,488.86,491.65,487.72,6.1968513768329325,-0.3738929821055059,0.3738929821055059,0.3738929821055059,-2.1648602931104044,2.1648602931104044,2.1648602931104044,2.339662221005162e-5
2010-02-09,482.89,486.97,488.77,482.38,6.179788884443914,-1.706249238901858,1.706249238901858,1.706249238901858,-0.3738929821055059,0.3738929821055059,0.3738929821055059,5.924528304807053e-5
2010-02-10,490.91,486.86,491.17,486.86,6.196260811604132,1.6471927160218058,-1.6471927160218058,1.6471927160218058,-1.706249238901858,1.706249238901858,1.706249238901858,1.2329964411419881e-5
2010-02-11,499.94,492.99,499.97,491.86,6.214488091221615,1.8227279617483383,-1.8227279617483383,1.8227279617483383,1.6471927160218058,1.6471927160218058,-1.6471927160218058,5.802116735340364e-5
2010-02-12,507,505.34,508.72,504.78,6.2285110035911835,1.4022912369568097,-1.4022912369568097,1.4022912369568097,1.8227279617483383,1.8227279617483383,-1.8227279617483383,2.6071177446009243e-5
2010-02-22,510.02,513.19,513.19,507.93,6.234449940635731,0.5938937044547288,-0.5938937044547288,0.5938937044547288,1.4022912369568097,1.4022912369568097,-1.4022912369568097,3.823980705463e-5
2010-02-23,496.29,504.52,504.52,496.29,6.207160433287035,-2.7289507348696063,2.7289507348696063,2.7289507348696063,0.5938937044547288,0.5938937044547288,-0.5938937044547288,3.075799143905881e-5
2010-02-24,494.59,492.89,494.85,490.21,6.203729136524653,-0.34312967623817414,0.34312967623817414,0.34312967623817414,-2.7289507348696063,2.7289507348696063,2.7289507348696063,3.979635836866806e-5
2010-02-25,494.99,497.5,500.24,493.73,6.204537560344424,0.080842381977142,-0.080842381977142,0.080842381977142,-0.34312967623817414,0.34312967623817414,0.34312967623817414,7.591148765816183e-5
2010-02-26,496.91,494.31,496.91,491.97,6.208408923179371,0.3871362834946268,-0.3871362834946268,0.3871362834946268,0.080842381977142,0.080842381977142,-0.080842381977142,3.928056666354595e-5
2010-03-01,503.01,502.57,505.34,502.43,6.220610050617826,1.2201127438455472,-1.2201127438455472,1.2201127438455472,0.3871362834946268,0.3871362834946268,-0.3871362834946268,1.638030448458641e-5
2010-03-02,501,503.98,505.59,500.08,6.2166061010848646,-0.40039495329615704,0.40039495329615704,0.40039495329615704,1.2201127438455472,1.2201127438455472,-1.2201127438455472,4.6452428227328037e-5
2010-03-03,507.32,505.04,507.32,501.96,6.229141968199229,1.2535867114364052,-1.2535867114364052,1.2535867114364052,-0.40039495329615704,0.40039495329615704,0.40039495329615704,4.8570944826392245e-5
2010-03-04,511.91,510.93,516.77,510.93,6.238148828338173,0.9006860138944361,-0.9006860138944361,0.9006860138944361,1.2535867114364052,1.2535867114364052,-1.2535867114364052,6.31666441507294e-5
2010-03-05,513.39,512.72,514.47,509.61,6.24103579025747,0.28869619192972706,-0.28869619192972706,0.28869619192972706,0.9006860138944361,0.9006860138944361,-0.9006860138944361,4.438566996705603e-5
2010-03-08,521.12,517,522.83,517,6.255980341527923,1.4944551270453132,-1.4944551270453132,1.4944551270453132,0.28869619192972706,0.28869619192972706,-0.28869619192972706,3.853331537014323e-5
2010-03-09,527.27,520.75,527.3,520.13,6.26771275130897,1.1732409781046726,-1.1732409781046726,1.1732409781046726,1.4944551270453132,1.4944551270453132,-1.4944551270453132,3.3913790328046916e-5
2010-03-10,525.67,526.28,529.63,522.81,6.2646736394289135,-0.30391118800565664,0.30391118800565664,0.30391118800565664,1.1732409781046726,1.1732409781046726,-1.1732409781046726,8.346822655947694e-5
2010-03-11,524.64,526.93,529.53,524.37,6.262712313096338,-0.19613263325757302,0.19613263325757302,0.19613263325757302,-0.30391118800565664,0.30391118800565664,0.30391118800565664,4.0616548472281954e-5
2010-03-12,531.51,528.9,531.51,526.7,6.275722012280456,1.3009699184117984,-1.3009699184117984,1.3009699184117984,-0.19613263325757302,0.19613263325757302,0.19613263325757302,3.196129074379579e-5
2010-03-15,531.86,538.01,538.01,531.55,6.276380296814793,0.0658284534337028,-0.0658284534337028,0.0658284534337028,1.3009699184117984,1.3009699184117984,-1.3009699184117984,2.1902307021287755e-5
2010-03-16,516.08,526.06,529.55,516.08,6.2462617922239865,-3.011850459080634,3.011850459080634,3.011850459080634,0.0658284534337028,0.0658284534337028,-0.0658284534337028,1.9022378758681328e-4
2010-03-17,510.85,519.9,520.14,510.85,6.236076005037432,-1.0185787186554052,1.0185787186554052,1.0185787186554052,-3.011850459080634,3.011850459080634,3.011850459080634,4.327448752999475e-5
2010-03-18,519.73,515.24,519.73,510.47,6.253309445959267,1.7233440921834209,-1.7233440921834209,1.7233440921834209,-1.0185787186554052,1.0185787186554052,1.0185787186554052,1.3251484045604802e-4
2010-03-19,515.99,520.14,521.22,515.99,6.24608738544881,-0.7222060510456707,0.7222060510456707,0.7222060510456707,1.7233440921834209,1.7233440921834209,-1.7233440921834209,2.6063392848285306e-5
2010-03-22,511.58,515.71,517.79,511.58,6.237503975899096,-0.8583409549713927,0.8583409549713927,0.8583409549713927,-0.7222060510456707,0.7222060510456707,0.7222060510456707,4.781699586924643e-5
2010-03-23,506.53,512.21,513.07,506.53,6.227583551944582,-0.9920423954514312,0.9920423954514312,0.9920423954514312,-0.8583409549713927,0.8583409549713927,0.8583409549713927,3.4253288869679606e-5
2010-03-24,512.12,511.05,512.87,508.75,6.238558972577978,1.0975420633396737,-1.0975420633396737,1.0975420633396737,-0.9920423954514312,0.9920423954514312,0.9920423954514312,3.083761624602004e-5
2010-03-25,503.39,507.85,508.83,502.16,6.221365217585351,-1.719375499262732,1.719375499262732,1.719375499262732,1.0975420633396737,1.0975420633396737,-1.0975420633396737,5.699939620278948e-5
2010-03-26,505.3,505.51,506.4,501.64,6.225152312297863,0.3787094712511596,-0.3787094712511596,0.3787094712511596,-1.719375499262732,1.719375499262732,1.719375499262732,4.452919634198198e-5
2010-03-29,505.67,506.7,509.15,504.05,6.225884282616507,0.07319703186441373,-0.07319703186441373,0.07319703186441373,0.3787094712511596,0.3787094712511596,-0.3787094712511596,4.9074784649895166e-5
2010-03-30,500.72,504.71,506.29,500.72,6.216047062616446,-0.9837220000060931,0.9837220000060931,0.9837220000060931,0.07319703186441373,0.07319703186441373,-0.07319703186441373,3.685552655878653e-5
2010-03-31,499.24,501.85,504,499.24,6.213086942050253,-0.2960120566193325,0.2960120566193325,0.2960120566193325,-0.9837220000060931,0.9837220000060931,0.9837220000060931,3.452061230933942e-5
2010-04-01,508.18,500.31,508.91,499.99,6.230835715526843,1.774877347659043,-1.774877347659043,1.774877347659043,-0.2960120566193325,0.2960120566193325,0.2960120566193325,6.224301566749009e-5
2010-04-02,510.48,510.38,513.1,508.54,6.235351459560092,0.45157440332488363,-0.45157440332488363,0.45157440332488363,1.774877347659043,1.774877347659043,-1.774877347659043,3.98297916859709e-5
2010-04-05,514.79,514.17,516.27,513.45,6.243759050513878,0.8407590953786404,-0.8407590953786404,0.8407590953786404,0.45157440332488363,0.45157440332488363,-0.45157440332488363,1.443902604028979e-5
2010-04-06,515.33,517.48,520.31,515.33,6.244807472153034,0.10484216391555279,-0.10484216391555279,0.10484216391555279,0.8407590953786404,0.8407590953786404,-0.8407590953786404,3.9550376647850915e-5
2010-04-07,515.82,516.21,517.26,512.54,6.245757867414408,0.09503952613743039,-0.09503952613743039,0.09503952613743039,0.10484216391555279,0.10484216391555279,-0.10484216391555279,4.179530123582044e-5
2010-04-08,515.93,515.72,519.4,514.74,6.245971097364331,0.021322994992267752,-0.021322994992267752,0.021322994992267752,0.09503952613743039,0.09503952613743039,-0.09503952613743039,4.054747499415354e-5
2010-04-09,517.42,517.06,519.61,516.4,6.248854923817375,0.28838264530444135,-0.28838264530444135,0.28838264530444135,0.021322994992267752,0.021322994992267752,-0.021322994992267752,1.9013478228441428e-5
2010-04-12,519.93,522.12,523.16,519.5,6.253694187129393,0.4839263312018005,-0.4839263312018005,0.4839263312018005,0.28838264530444135,0.28838264530444135,-0.28838264530444135,1.7819136452645163e-5
2010-04-13,517.98,521.04,523.23,517.98,6.249936631475486,-0.37575556539071187,0.37575556539071187,0.37575556539071187,0.4839263312018005,0.4839263312018005,-0.4839263312018005,3.74464411155244e-5
2010-04-14,516.21,518.57,518.74,515.81,6.246513659433176,-0.3422972042310235,0.3422972042310235,0.3422972042310235,-0.37575556539071187,0.37575556539071187,0.37575556539071187,8.004968127469261e-6
2010-04-15,521.49,521.01,521.49,518.39,6.256690098801559,1.0176439368382972,-1.0176439368382972,1.0176439368382972,-0.3422972042310235,0.3422972042310235,0.3422972042310235,1.744660368717757e-5
2010-04-16,522.03,523.72,523.99,521.53,6.2577250574955965,0.10349586940376909,-0.10349586940376909,0.10349586940376909,1.0176439368382972,1.0176439368382972,-1.0176439368382972,7.036786928216754e-6
2010-04-19,516.74,521.35,521.69,516.74,6.247539846657165,-1.0185210838431047,1.0185210838431047,1.0185210838431047,0.10349586940376909,0.10349586940376909,-0.10349586940376909,1.497262227145539e-5
2010-04-20,515.2,517.36,519.72,515.2,6.244555174790144,-0.2984671867021227,0.2984671867021227,0.2984671867021227,-1.0185210838431047,1.0185210838431047,1.0185210838431047,3.1388666594746535e-5
2010-04-21,519.7,517.54,520.2,517.54,6.253251722014396,0.8696547224252171,-0.8696547224252171,0.8696547224252171,-0.2984671867021227,0.2984671867021227,0.2984671867021227,6.439856508293767e-6
2010-04-22,529.31,521.9,534.53,521.9,6.271574271562859,1.8322549548462241,-1.8322549548462241,1.8322549548462241,0.8696547224252171,0.8696547224252171,-0.8696547224252171,2.0910809458222785e-4
2010-04-26,531.21,531.69,535.41,531.21,6.2751574232862355,0.3583151723376865,-0.3583151723376865,0.3583151723376865,1.8322549548462241,1.8322549548462241,-1.8322549548462241,3.0695726335210134e-5
2010-04-27,535.72,532.58,536.23,531.57,6.283611636518922,0.8454213232686136,-0.8454213232686136,0.8454213232686136,0.3583151723376865,0.3583151723376865,-0.3583151723376865,2.474229777685739e-5
2010-04-28,539.2,536.08,539.83,536.08,6.290086559598097,0.6474923079175632,-0.6474923079175632,0.6474923079175632,0.8454213232686136,0.8454213232686136,-0.8454213232686136,1.1287436894209984e-5
2010-04-29,542.37,541.44,542.74,541.19,6.295948425362033,0.5861865763935548,-0.5861865763935548,0.5861865763935548,0.6474923079175632,0.6474923079175632,-0.6474923079175632,2.951973305078823e-6
2010-05-04,549.12,544.52,550.61,544.52,6.308316996859543,1.236857149751014,-1.236857149751014,1.236857149751014,0.5861865763935548,0.5861865763935548,-0.5861865763935548,3.451338313285936e-5
2010-05-05,548.01,548.75,551.39,546.13,6.306293534956702,-0.20234619028407508,0.20234619028407508,0.20234619028407508,1.236857149751014,1.236857149751014,-1.236857149751014,4.5235754475261214e-5
2010-05-06,549.51,549.19,551.4,547.02,6.309026972040235,0.2733437083533019,-0.2733437083533019,0.2733437083533019,-0.20234619028407508,0.20234619028407508,0.20234619028407508,3.1670304215332247e-5
2010-05-07,542.03,548.22,548.22,536.51,6.295321350461366,-1.370562157886912,1.370562157886912,1.370562157886912,0.2733437083533019,0.2733437083533019,-0.2733437083533019,1.8328565102001317e-4
2010-05-10,534.38,541.49,541.49,532.4,6.281107196372397,-1.4214154088969089,1.4214154088969089,1.4214154088969089,-1.370562157886912,1.370562157886912,1.370562157886912,7.581867527806506e-5
2010-05-11,534.36,537.85,539.93,532.72,6.281069769121611,-0.0037427250785704302,0.0037427250785704302,0.0037427250785704302,-1.4214154088969089,1.4214154088969089,1.4214154088969089,7.399353320942931e-5
2010-05-12,519.6,527.52,527.52,519.6,6.253059284796445,-2.801048432516673,2.801048432516673,2.801048432516673,-0.0037427250785704302,0.0037427250785704302,0.0037427250785704302,2.6020522415936572e-5
2010-05-13,518.93,521.93,524.2,516.11,6.251768999310318,-0.1290285486126308,0.1290285486126308,0.1290285486126308,-2.801048432516673,2.801048432516673,2.801048432516673,1.081173926896175e-4
2010-05-14,520.72,522.92,523.48,519.98,6.255212469264132,0.3443469953813505,-0.3443469953813505,0.3443469953813505,-0.1290285486126308,0.1290285486126308,0.1290285486126308,1.5635511712592447e-5
2010-05-17,511.27,521.3,521.67,509.5,6.236897826396253,-1.8314642867879094,1.8314642867879094,1.8314642867879094,0.3443469953813505,0.3443469953813505,-0.3443469953813505,1.3280260919503234e-4
2010-05-18,508.3,510.49,510.75,505.13,6.231071824452857,-0.5826001943395553,0.5826001943395553,0.5826001943395553,-1.8314642867879094,1.8314642867879094,1.8314642867879094,5.4070598266555554e-5
2010-05-19,494.9,503.66,504.57,494.9,6.204355721957841,-2.6716102495016436,2.6716102495016436,2.6716102495016436,-0.5826001943395553,0.5826001943395553,0.5826001943395553,6.830634073381492e-5
2010-05-20,503.55,481.8,503.55,481.68,6.221683012094154,1.7327290136313067,-1.7327290136313067,1.7327290136313067,-2.6716102495016436,2.6716102495016436,2.6716102495016436,2.3270660349264123e-4
2010-05-21,483.69,487.76,490.3,482.16,6.181444205643758,-4.023880645039579,4.023880645039579,4.023880645039579,1.7327290136313067,1.7327290136313067,-1.7327290136313067,1.1301529571050983e-4
2010-05-24,486.19,485.1,489.62,479.56,6.186599494002879,0.5155288359120824,-0.5155288359120824,0.5155288359120824,-4.023880645039579,4.023880645039579,4.023880645039579,2.1355453224411688e-4
2010-05-25,486.25,484.8,490.33,482.86,6.1867228949326565,0.012340092977769501,-0.012340092977769501,0.012340092977769501,0.5155288359120824,0.5155288359120824,-0.5155288359120824,1.1439472961880308e-4
2010-05-26,492.69,491.45,492.69,488.29,6.199880173017579,1.315727808492273,-1.315727808492273,1.315727808492273,0.012340092977769501,0.012340092977769501,-0.012340092977769501,3.778350073100267e-5
2010-05-27,497.16,491.63,497.16,489.75,6.208911905877311,0.9031732859731356,-0.9031732859731356,0.9031732859731356,1.315727808492273,1.315727808492273,-1.315727808492273,6.442145858156501e-5
2010-05-28,512.99,509.47,513.34,506.43,6.240256351803387,3.1344445926076325,-3.1344445926076325,3.1344445926076325,0.9031732859731356,0.9031732859731356,-0.9031732859731356,7.351855449374355e-5
2010-05-31,507.44,510.54,513.44,506.32,6.229378477325642,-1.087787447774513,1.087787447774513,1.087787447774513,3.1344445926076325,3.1344445926076325,-3.1344445926076325,8.31714620005269e-5
2010-06-01,508.68,505.18,509.13,503.65,6.231819135152546,0.2440657826904058,-0.2440657826904058,0.2440657826904058,-1.087787447774513,1.087787447774513,1.087787447774513,4.0141139813958914e-5
2010-06-02,510.74,505.18,511.1,504.79,6.235860654455643,0.4041519303097374,-0.4041519303097374,0.4041519303097374,0.2440657826904058,0.2440657826904058,-0.2440657826904058,3.087995609689551e-5
2010-06-03,511.16,516.15,516.22,511.16,6.236682652740503,0.08219982848594043,-0.08219982848594043,0.08219982848594043,0.4041519303097374,0.4041519303097374,-0.4041519303097374,1.2057782966561679e-5
2010-06-04,510.37,511.85,513,508.75,6.2351359528736525,-0.15466998668500764,0.15466998668500764,0.15466998668500764,0.08219982848594043,0.08219982848594043,-0.08219982848594043,3.136476224923843e-5
2010-06-07,496.89,498.94,502.18,494.98,6.208368673632172,-2.6767279241480146,2.6767279241480146,2.6767279241480146,-0.15466998668500764,0.15466998668500764,0.15466998668500764,9.772692093305924e-5
2010-06-08,497.19,494.08,497.95,493.2,6.208972246803563,0.06035731713902592,-0.06035731713902592,0.06035731713902592,-2.6767279241480146,2.6767279241480146,2.6767279241480146,3.072553581248461e-5
2010-06-09,497.56,500.12,502.53,497.24,6.209716152341764,0.07439055382016946,-0.07439055382016946,0.07439055382016946,0.06035731713902592,0.06035731713902592,-0.06035731713902592,4.582132896534051e-5
2010-06-10,500.51,497,500.61,495.4,6.215627578575657,0.5911426233892847,-0.5911426233892847,0.5911426233892847,0.07439055382016946,0.07439055382016946,-0.07439055382016946,3.5592967984950395e-5
2010-06-11,504.29,505.07,506.75,504.29,6.223151499419486,0.7523920843828691,-0.7523920843828691,0.7523920843828691,0.5911426233892847,0.5911426233892847,-0.5911426233892847,1.0917637342484379e-5
2010-06-14,508.32,506.55,509.35,506.31,6.231111170521206,0.7959671101720467,-0.7959671101720467,0.7959671101720467,0.7523920843828691,0.7523920843828691,-0.7523920843828691,1.3217656245675882e-5
2010-06-15,508.01,509.3,510.18,506.5,6.230501132424104,-0.06100380971023611,0.06100380971023611,0.06100380971023611,0.7959671101720467,0.7959671101720467,-0.7959671101720467,2.3719022057364173e-5
2010-06-16,510.72,510.35,513.07,510.35,6.23582149482139,0.5320362397285727,-0.5320362397285727,0.5320362397285727,-0.06100380971023611,0.06100380971023611,0.06100380971023611,1.3924498981323338e-5
2010-06-17,510.76,510.3,511.16,508.36,6.235899812556481,0.007831773509092699,-0.007831773509092699,0.007831773509092699,0.5320362397285727,0.5320362397285727,-0.5320362397285727,1.4771785760429817e-5
2010-06-18,511.18,511.93,514.04,509.35,6.236721778667303,0.08219661108226362,-0.08219661108226362,0.08219661108226362,0.007831773509092699,0.007831773509092699,-0.007831773509092699,4.11745078139225e-5
2010-06-21,514.75,515.08,515.76,513.95,6.243681345907899,0.6959567240595987,-0.6959567240595987,0.6959567240595987,0.08219661108226362,0.08219661108226362,-0.08219661108226362,6.020906076912784e-6
2010-06-22,512.63,513.23,515.39,511.31,6.239554337383261,-0.41270085246383204,0.41270085246383204,0.41270085246383204,0.6959567240595987,0.6959567240595987,-0.6959567240595987,3.105547372813521e-5
2010-06-23,512.82,510.27,514.4,508.84,6.239924906405982,0.03705690227207015,-0.03705690227207015,0.03705690227207015,-0.41270085246383204,0.41270085246383204,0.41270085246383204,4.9452644438142295e-5
2010-06-24,511.67,513.57,514.95,511.67,6.237679885989948,-0.2245020416033583,0.2245020416033583,0.2245020416033583,0.03705690227207015,0.03705690227207015,-0.03705690227207015,1.5108721674889415e-5
2010-06-25,505.12,506.06,509.57,505.12,6.224796024809682,-1.2883861180266187,1.2883861180266187,1.2883861180266187,-0.2245020416033583,0.2245020416033583,0.2245020416033583,3.713174954134446e-5
2010-06-28,507.28,505.37,507.71,505.26,6.2290631193917765,0.42670945820946216,-0.42670945820946216,0.42670945820946216,-1.2883861180266187,1.2883861180266187,1.2883861180266187,6.202570375868316e-6
2010-06-29,510.71,509.84,511.37,509.46,6.235801914429193,0.67387950374167,-0.67387950374167,0.67387950374167,0.42670945820946216,0.42670945820946216,-0.42670945820946216,5.878577615394855e-6
2010-06-30,507.14,501.19,507.14,501.06,6.228787099595461,-0.7014814833731897,0.7014814833731897,0.7014814833731897,0.67387950374167,0.67387950374167,-0.67387950374167,1.893251664131955e-5
2010-07-01,504.02,504.11,506.61,503.65,6.22261594982372,-0.6171149771740936,0.6171149771740936,0.6171149771740936,-0.7014814833731897,0.7014814833731897,0.7014814833731897,1.7156866443687962e-5
2010-07-02,503.65,505.15,505.55,502.5,6.22188158238869,-0.07343674350304141,0.07343674350304141,0.07343674350304141,-0.6171149771740936,0.6171149771740936,0.6171149771740936,1.489288617755759e-5
2010-07-05,506.54,505.67,507.08,504.54,6.227603293917003,0.5721711528313023,-0.5721711528313023,0.5721711528313023,-0.07343674350304141,0.07343674350304141,0.07343674350304141,1.1467029764770163e-5
2010-07-06,500.82,505.75,505.75,500.7,6.2162467550907,-1.135653882630283,1.135653882630283,1.135653882630283,0.5721711528313023,0.5721711528313023,-0.5721711528313023,1.3286872867407803e-5
2010-07-07,496.91,502.5,503.84,496.91,6.208408923179371,-0.7837831911329474,0.7837831911329474,0.7837831911329474,-1.135653882630283,1.135653882630283,1.135653882630283,4.756706034113626e-5
2010-07-08,498.55,502.06,502.2,498.55,6.211703885274802,0.3294962095431231,-0.3294962095431231,0.3294962095431231,-0.7837831911329474,0.7837831911329474,0.7837831911329474,7.591620343792054e-6
2010-07-09,499.46,499.05,501.11,498.96,6.213527514801947,0.18236295271449876,-0.18236295271449876,0.18236295271449876,0.3294962095431231,0.3294962095431231,-0.3294962095431231,8.983214188805742e-6
2010-07-12,499.93,499.83,500.39,497.16,6.214468088621277,0.09405738193297708,-0.09405738193297708,0.09405738193297708,0.18236295271449876,0.18236295271449876,-0.18236295271449876,2.095310675739427e-5
2010-07-13,509.08,505.42,509.86,502.58,6.2326051751238465,1.8137086502569844,-1.8137086502569844,1.8137086502569844,0.09405738193297708,0.09405738193297708,-0.09405738193297708,8.330026818848804e-5
2010-07-14,507.34,512.22,512.81,507.34,6.229181390271652,-0.34237848521945224,0.34237848521945224,0.34237848521945224,1.8137086502569844,1.8137086502569844,-1.8137086502569844,2.2102601309617915e-5
2010-07-15,505.19,505.84,507.63,505.01,6.224934596139495,-0.42467941321566727,0.42467941321566727,0.42467941321566727,-0.34237848521945224,0.34237848521945224,0.34237848521945224,1.2749595974923788e-5
2010-07-16,506.21,505.47,507.12,504.17,6.22695160295343,0.20170068139346853,-0.20170068139346853,0.20170068139346853,-0.42467941321566727,0.42467941321566727,0.42467941321566727,1.6191933755124892e-5
2010-07-19,506.84,504.25,506.84,503.22,6.228195371930707,0.1243768977277071,-0.1243768977277071,0.1243768977277071,0.20170068139346853,0.20170068139346853,-0.20170068139346853,1.5550433253748147e-5
2010-07-20,506.56,507.04,507.25,505.23,6.227642776692647,-0.05525952380596166,0.05525952380596166,0.05525952380596166,0.1243768977277071,0.1243768977277071,-0.1243768977277071,7.61435871183062e-6
2010-07-21,505.4,507.16,507.27,505.35,6.2253501949540935,-0.2292581738553956,0.2292581738553956,0.2292581738553956,-0.05525952380596166,0.05525952380596166,0.05525952380596166,2.52184608812833e-6
2010-07-22,500.28,503.13,503.62,500.04,6.215167941680706,-1.018225327338751,1.018225327338751,1.018225327338751,-0.2292581738553956,0.2292581738553956,0.2292581738553956,1.2980797961991272e-5
2010-07-23,500.31,502.79,502.87,499.73,6.215227906301598,0.005996462089186139,-0.005996462089186139,0.005996462089186139,-1.018225327338751,1.018225327338751,1.018225327338751,1.0172337710228106e-5
2010-07-26,498.1,501.2,501.92,498.1,6.210800860079238,-0.44270462223598983,0.44270462223598983,0.44270462223598983,0.005996462089186139,0.005996462089186139,-0.005996462089186139,1.4313855232433038e-5
2010-07-27,497.67,499.03,501.86,497.67,6.2099372067722935,-0.08636533069443786,0.08636533069443786,0.08636533069443786,-0.44270462223598983,0.44270462223598983,0.44270462223598983,3.2268720394338465e-5
2010-07-28,491,497.4,497.86,491,6.19644412779452,-1.3493078977773187,1.3493078977773187,1.3493078977773187,-0.08636533069443786,0.08636533069443786,0.08636533069443786,3.146826436728885e-5
2010-07-29,491.11,488.92,492.92,488.92,6.196668135289526,0.022400749500572914,-0.022400749500572914,0.022400749500572914,-1.3493078977773187,1.3493078977773187,1.3493078977773187,2.5479103036198627e-5
2010-07-30,493.91,491.3,495.1,491.3,6.202353314355177,0.5685179065650914,-0.5685179065650914,0.5685179065650914,0.022400749500572914,0.022400749500572914,-0.022400749500572914,1.88377937732401e-5
2010-08-02,491.61,494.78,495.26,491.27,6.197685719226242,-0.4667595128934998,0.4667595128934998,0.4667595128934998,0.5685179065650914,0.5685179065650914,-0.5685179065650914,1.6757094410139627e-5
